created_at,anotador_id,idx,respuesta,comentario_prem,comentario_hyp,region,palabras_marcadas
2026-06-01 17:12:59.98629+00,anotador_081,1519,4,,,buenos_aires_amba,[]
2026-06-01 17:13:05.067544+00,anotador_081,5421,3,,,buenos_aires_amba,"[{""pos"":6,""source"":""prem"",""palabra"":""pasteles.""},{""pos"":4,""source"":""hyp"",""palabra"":""pasteles.""}]"
2026-06-01 17:13:15.918217+00,anotador_081,6741,4,,,buenos_aires_amba,[]
2026-06-01 17:13:28.035263+00,anotador_081,4902,4,,,buenos_aires_amba,[]
2026-06-01 17:34:38.275234+00,anotador_195,9999,1,,,,"[{""pos"":1,""source"":""hyp"",""palabra"":""Kettering,""},{""pos"":1,""source"":""prem"",""palabra"":""chaval""},{""pos"":7,""source"":""hyp"",""palabra"":""Tournament""},{""pos"":8,""source"":""hyp"",""palabra"":""of""}]"
2026-06-01 17:35:30.534433+00,anotador_195,6138,4,,,,"[{""pos"":14,""source"":""prem"",""palabra"":""luego""}]"
2026-06-01 17:36:18.204137+00,anotador_195,2120,2,,,,[]
2026-06-01 17:36:24.78608+00,anotador_195,3149,4,,,,"[{""pos"":1,""source"":""prem"",""palabra"":""congelaciones""}]"
2026-06-01 17:36:54.475299+00,anotador_195,677,,,,,"[{""pos"":1,""source"":""hyp"",""palabra"":""ha""}]"
2026-06-01 17:36:54.796131+00,anotador_195,677,3,,,,"[{""pos"":1,""source"":""hyp"",""palabra"":""ha""},{""pos"":2,""source"":""hyp"",""palabra"":""perdido""}]"
2026-06-01 17:37:16.298885+00,anotador_195,7475,3,,,,"[{""pos"":1,""source"":""hyp"",""palabra"":""hemos""},{""pos"":2,""source"":""hyp"",""palabra"":""oído""}]"
2026-06-01 17:37:30.474953+00,anotador_195,6743,3,no le va a decir,,,"[{""pos"":6,""source"":""hyp"",""palabra"":""no""},{""pos"":7,""source"":""hyp"",""palabra"":""le""},{""pos"":8,""source"":""hyp"",""palabra"":""dirá""}]"
2026-06-01 17:38:01.943148+00,anotador_195,5502,5,,,,[]
2026-06-01 17:38:22.284215+00,anotador_195,5164,3,,,,[]
2026-06-01 17:38:29.698511+00,anotador_195,2827,4,,,,[]
2026-06-01 17:38:51.809789+00,anotador_195,3625,3,,,,[]
2026-06-01 17:38:59.80745+00,anotador_195,5824,4,,,,[]
2026-06-01 17:39:06.168514+00,anotador_195,1504,3,,,,[]
2026-06-01 18:12:18.12184+00,anotador_326,9999,1,,,buenos_aires_amba,"[{""pos"":1,""source"":""prem"",""palabra"":""chaval""},{""pos"":2,""source"":""prem"",""palabra"":""cogió""},{""pos"":4,""source"":""prem"",""palabra"":""móvil""},{""pos"":8,""source"":""prem"",""palabra"":""piso""}]"
2026-06-01 18:12:40.01202+00,anotador_326,1225,3,,,buenos_aires_amba,"[{""pos"":1,""source"":""prem"",""palabra"":""tarea""},{""pos"":2,""source"":""prem"",""palabra"":""inmediata""}]"
2026-06-01 18:13:00.379453+00,anotador_326,649,2,,,buenos_aires_amba,"[{""pos"":2,""source"":""prem"",""palabra"":""césped""},{""pos"":3,""source"":""prem"",""palabra"":""Bermuda""},{""pos"":20,""source"":""prem"",""palabra"":""green""},{""pos"":14,""source"":""hyp"",""palabra"":""verde""}]"
2026-06-01 18:13:38.156549+00,anotador_326,2547,3,,,buenos_aires_amba,"[{""pos"":27,""source"":""prem"",""palabra"":""crecientes""},{""pos"":8,""source"":""prem"",""palabra"":""experimentó""},{""pos"":10,""source"":""prem"",""palabra"":""fusiones""}]"
2026-06-01 18:13:58.4443+00,anotador_326,3802,4,,,buenos_aires_amba,"[{""pos"":14,""source"":""prem"",""palabra"":""membresía,""}]"
2026-06-01 18:14:18.858519+00,anotador_326,4865,4,,,buenos_aires_amba,[]
2026-06-01 18:14:28.738321+00,anotador_326,5468,2,,,buenos_aires_amba,"[{""pos"":8,""source"":""prem"",""palabra"":""manutención""},{""pos"":21,""source"":""prem"",""palabra"":""base.""},{""pos"":8,""source"":""hyp"",""palabra"":""base.""}]"
2026-06-01 18:14:52.124665+00,anotador_326,4591,3,,,buenos_aires_amba,"[{""pos"":1,""source"":""prem"",""palabra"":""metáforas""},{""pos"":1,""source"":""hyp"",""palabra"":""metáforas""}]"
2026-06-01 18:14:55.642416+00,anotador_220,9999,1,,,buenos_aires_amba,[]
2026-06-01 18:15:09.18214+00,anotador_326,5230,3,,,buenos_aires_amba,"[{""pos"":7,""source"":""hyp"",""palabra"":""tienda.""}]"
2026-06-01 18:15:19.439786+00,anotador_220,4295,4,,,buenos_aires_amba,[]
2026-06-01 18:15:25.964138+00,anotador_220,7480,1,,,buenos_aires_amba,[]
2026-06-01 18:15:27.686067+00,anotador_326,3345,3,,,buenos_aires_amba,"[{""pos"":9,""source"":""prem"",""palabra"":""idear""},{""pos"":23,""source"":""prem"",""palabra"":""activos.""},{""pos"":20,""source"":""prem"",""palabra"":""apoderarse""}]"
2026-06-01 18:15:33.031678+00,anotador_220,4457,1,,,buenos_aires_amba,[]
2026-06-01 18:15:39.638766+00,anotador_326,1720,4,,,buenos_aires_amba,"[{""pos"":8,""source"":""prem"",""palabra"":""motín""}]"
2026-06-01 18:15:41.737546+00,anotador_220,287,2,,,buenos_aires_amba,[]
2026-06-01 18:15:47.44265+00,anotador_220,6662,2,,,buenos_aires_amba,[]
2026-06-01 18:15:56.485407+00,anotador_220,2115,5,,,buenos_aires_amba,[]
2026-06-01 18:16:02.490154+00,anotador_220,6254,1,,,buenos_aires_amba,[]
2026-06-01 18:16:05.485999+00,anotador_326,6655,3,,,buenos_aires_amba,"[{""pos"":32,""source"":""prem"",""palabra"":""derrumbado.""}]"
2026-06-01 18:16:09.978139+00,anotador_220,7034,2,,,buenos_aires_amba,[]
2026-06-01 18:16:16.636131+00,anotador_220,1765,5,,,buenos_aires_amba,[]
2026-06-01 18:16:22.753218+00,anotador_220,5057,5,,,buenos_aires_amba,[]
2026-06-01 18:16:24.998686+00,anotador_326,5286,4,,,buenos_aires_amba,"[{""pos"":1,""source"":""hyp"",""palabra"":""firmemente""}]"
2026-06-01 18:16:28.23634+00,anotador_220,1910,4,,,buenos_aires_amba,[]
2026-06-01 18:16:33.547004+00,anotador_220,1251,5,,,buenos_aires_amba,[]
2026-06-01 18:16:39.268347+00,anotador_326,5776,2,,,buenos_aires_amba,"[{""pos"":15,""source"":""prem"",""palabra"":""rindiéndose""},{""pos"":18,""source"":""prem"",""palabra"":""desconcierto,""},{""pos"":21,""source"":""prem"",""palabra"":""abruptamente.""}]"
2026-06-01 18:16:42.49742+00,anotador_220,6905,4,,,buenos_aires_amba,[]
2026-06-01 18:16:53.26194+00,anotador_220,3176,4,,,buenos_aires_amba,[]
2026-06-01 18:16:53.376711+00,anotador_326,4917,1,,,buenos_aires_amba,"[{""pos"":8,""source"":""prem"",""palabra"":""politeísmo""},{""pos"":11,""source"":""prem"",""palabra"":""monoteísmo,""},{""pos"":13,""source"":""prem"",""palabra"":""concepto""},{""pos"":14,""source"":""prem"",""palabra"":""útil""},{""pos"":18,""source"":""prem"",""palabra"":""eslabón""},{""pos"":19,""source"":""prem"",""palabra"":""perdido""},{""pos"":23,""source"":""prem"",""palabra"":""evolutivo.""},{""pos"":6,""source"":""hyp"",""palabra"":""politeísmo""},{""pos"":9,""source"":""hyp"",""palabra"":""monoteísmo.""}]"
2026-06-01 18:16:56.724144+00,anotador_220,6232,4,,,buenos_aires_amba,[]
2026-06-01 18:16:58.448209+00,anotador_201,9999,1,,,buenos_aires_amba,"[{""pos"":1,""source"":""prem"",""palabra"":""chaval""},{""pos"":1,""source"":""hyp"",""palabra"":""Kettering,""},{""pos"":7,""source"":""hyp"",""palabra"":""Tournament""},{""pos"":4,""source"":""prem"",""palabra"":""móvil""},{""pos"":2,""source"":""prem"",""palabra"":""cogió""},{""pos"":8,""source"":""prem"",""palabra"":""piso""},{""pos"":10,""source"":""prem"",""palabra"":""internet,""}]"
2026-06-01 18:17:01.371248+00,anotador_220,6120,5,,,buenos_aires_amba,[]
2026-06-01 18:17:05.286631+00,anotador_220,5422,4,,,buenos_aires_amba,[]
2026-06-01 18:17:10.803169+00,anotador_220,4997,5,,,buenos_aires_amba,[]
2026-06-01 18:17:14.980806+00,anotador_326,6925,5,,,buenos_aires_amba,[]
2026-06-01 18:17:17.504809+00,anotador_220,4609,3,,,buenos_aires_amba,[]
2026-06-01 18:17:22.599939+00,anotador_326,5161,4,,,buenos_aires_amba,"[{""pos"":10,""source"":""prem"",""palabra"":""acabando""}]"
2026-06-01 18:17:37.827991+00,anotador_326,2453,3,,,buenos_aires_amba,"[{""pos"":18,""source"":""prem"",""palabra"":""hugonotes,""}]"
2026-06-01 18:17:38.95718+00,anotador_201,6085,2,,,buenos_aires_amba,"[{""pos"":10,""source"":""prem"",""palabra"":""ferrocarril""},{""pos"":22,""source"":""prem"",""palabra"":""cariñosamente.""},{""pos"":6,""source"":""prem"",""palabra"":""encontrarás""}]"
2026-06-01 18:17:58.218357+00,anotador_326,7271,3,,,buenos_aires_amba,[]
2026-06-01 18:18:16.167161+00,anotador_326,4685,3,,,buenos_aires_amba,"[{""pos"":9,""source"":""hyp"",""palabra"":""género""},{""pos"":16,""source"":""prem"",""palabra"":""haciendo""},{""pos"":17,""source"":""prem"",""palabra"":""propuestas""}]"
2026-06-01 18:18:23.993395+00,anotador_201,6858,3,"Es sin fines de lucro la expresión. Distinguidos no está mal. Solo no
Me suena argentino.",,buenos_aires_amba,"[{""pos"":25,""source"":""prem"",""palabra"":""ánimo""},{""pos"":7,""source"":""prem"",""palabra"":""distinguidos""}]"
2026-06-01 18:19:39.086397+00,anotador_201,1876,1,Tonto quijotesco no es una expresión argentina.,,buenos_aires_amba,"[{""pos"":6,""source"":""prem"",""palabra"":""quijotesco""},{""pos"":5,""source"":""prem"",""palabra"":""tonto""}]"
2026-06-01 18:20:55.159468+00,anotador_201,4313,3,,,buenos_aires_amba,[]
2026-06-01 18:21:07.546279+00,anotador_010,9999,1,,,,"[{""pos"":1,""source"":""prem"",""palabra"":""chaval""},{""pos"":2,""source"":""prem"",""palabra"":""cogió""},{""pos"":8,""source"":""prem"",""palabra"":""piso""},{""pos"":1,""source"":""hyp"",""palabra"":""Kettering,""},{""pos"":3,""source"":""hyp"",""palabra"":""Wollongong""},{""pos"":4,""source"":""hyp"",""palabra"":""Bears""},{""pos"":7,""source"":""hyp"",""palabra"":""Tournament""},{""pos"":9,""source"":""hyp"",""palabra"":""Kilimsworth""},{""pos"":4,""source"":""prem"",""palabra"":""móvil""},{""pos"":11,""source"":""prem"",""palabra"":""luego""}]"
2026-06-01 18:21:16.713695+00,anotador_201,7014,4,,,buenos_aires_amba,[]
2026-06-01 18:21:22.904448+00,anotador_201,1220,4,,,buenos_aires_amba,[]
2026-06-01 18:21:41.746104+00,anotador_201,3074,4,Tema en vez de asunto sonaría más argentino.,,buenos_aires_amba,"[{""pos"":1,""source"":""hyp"",""palabra"":""asunto""}]"
2026-06-01 18:22:32.277208+00,anotador_201,3904,4,,,buenos_aires_amba,[]
2026-06-01 18:22:44.92744+00,anotador_201,5238,4,,,buenos_aires_amba,[]
2026-06-01 18:22:56.260515+00,anotador_010,3197,3,,,,[]
2026-06-01 18:23:03.925528+00,anotador_201,7141,4,Recuperes en vez de recobres sería más argentino.,,buenos_aires_amba,"[{""pos"":3,""source"":""prem"",""palabra"":""recobres""}]"
2026-06-01 18:23:37.010536+00,anotador_201,7191,5,,,buenos_aires_amba,[]
2026-06-01 18:23:41.418841+00,anotador_010,3868,4,,,,[]
2026-06-01 18:23:46.252422+00,anotador_201,5946,5,,,buenos_aires_amba,[]
2026-06-01 18:23:51.286752+00,anotador_010,3705,4,,,,[]
2026-06-01 18:23:57.029478+00,anotador_201,4280,5,,,buenos_aires_amba,[]
2026-06-01 18:24:09.261798+00,anotador_201,2857,4,,,buenos_aires_amba,[]
2026-06-01 18:24:26.049771+00,anotador_201,5792,3,,,buenos_aires_amba,[]
2026-06-01 18:24:45.700233+00,anotador_201,5202,3,,,buenos_aires_amba,[]
2026-06-01 18:25:00.139075+00,anotador_201,2783,4,,,buenos_aires_amba,[]
2026-06-01 18:25:20.01322+00,anotador_201,1272,3,,,buenos_aires_amba,[]
2026-06-01 18:25:32.043598+00,anotador_201,5242,4,,,buenos_aires_amba,[]
2026-06-01 18:33:36.231173+00,anotador_082,9999,2,,,,"[{""pos"":1,""source"":""prem"",""palabra"":""chaval""}]"
2026-06-01 18:33:58.535551+00,anotador_082,4114,4,,,,[]
2026-06-01 18:34:07.771941+00,anotador_082,3535,5,,,,[]
2026-06-01 18:34:15.494833+00,anotador_082,1822,4,,,,[]
2026-06-01 18:34:21.932926+00,anotador_082,4706,5,,,,[]
2026-06-01 18:34:28.639249+00,anotador_082,6822,4,,,,[]
2026-06-01 18:34:36.697668+00,anotador_082,6791,4,,,,[]
2026-06-01 18:34:39.871052+00,anotador_082,4088,5,,,,[]
2026-06-01 18:34:45.673097+00,anotador_082,3875,5,,,,[]
2026-06-01 18:34:52.094998+00,anotador_082,6563,5,,,,[]
2026-06-01 18:34:57.357142+00,anotador_082,6055,5,,,,[]
2026-06-01 18:35:02.844623+00,anotador_082,5867,5,,,,[]
2026-06-01 18:41:21.162298+00,anotador_339,9999,1,,,buenos_aires_amba,"[{""pos"":1,""source"":""prem"",""palabra"":""chaval""},{""pos"":2,""source"":""prem"",""palabra"":""cogió""},{""pos"":1,""source"":""hyp"",""palabra"":""Kettering,""},{""pos"":7,""source"":""hyp"",""palabra"":""Tournament""},{""pos"":8,""source"":""hyp"",""palabra"":""of""},{""pos"":9,""source"":""hyp"",""palabra"":""Kilimsworth""},{""pos"":13,""source"":""hyp"",""palabra"":""fans.""},{""pos"":11,""source"":""prem"",""palabra"":""luego""}]"
2026-06-01 18:42:39.146517+00,anotador_339,5772,4,,,buenos_aires_amba,[]
2026-06-01 18:42:48.342433+00,anotador_339,4146,5,,,buenos_aires_amba,[]
2026-06-01 18:42:53.643351+00,anotador_339,3629,4,,,buenos_aires_amba,"[{""pos"":2,""source"":""prem"",""palabra"":""meta.""}]"
2026-06-01 18:43:13.387896+00,anotador_339,1931,5,,,buenos_aires_amba,[]
2026-06-01 18:43:25.152371+00,anotador_339,3549,5,,,buenos_aires_amba,[]
2026-06-01 18:43:44.745188+00,anotador_339,2172,5,,,buenos_aires_amba,[]
2026-06-01 18:44:12.408708+00,anotador_339,4671,5,,,buenos_aires_amba,[]
2026-06-01 18:44:59.559731+00,anotador_062,9999,3,Chaval/cogio/movil,,,[]
2026-06-01 18:49:41.442546+00,anotador_062,6113,4,Sepulcro,,,[]
2026-06-01 18:49:59.860254+00,anotador_062,3114,4,FBI ,,,[]
2026-06-01 18:50:25.34373+00,anotador_062,6129,5,,,,[]
2026-06-01 18:50:43.714828+00,anotador_062,7176,4,Forbes,,,[]
2026-06-01 18:53:40.938029+00,anotador_339,2301,5,,,buenos_aires_amba,"[{""pos"":18,""source"":""prem"",""palabra"":""fluye""}]"
2026-06-01 18:54:06.788766+00,anotador_339,6448,5,,,buenos_aires_amba,[]
2026-06-01 18:54:15.386539+00,anotador_339,678,5,,,buenos_aires_amba,[]
2026-06-01 18:54:24.987731+00,anotador_339,916,5,,,buenos_aires_amba,[]
2026-06-01 18:54:35.529724+00,anotador_339,5122,5,,,buenos_aires_amba,[]
2026-06-01 18:54:53.457005+00,anotador_339,4900,4,,,buenos_aires_amba,[]
2026-06-01 18:56:41.091858+00,anotador_339,1920,5,,,buenos_aires_amba,[]
2026-06-01 18:56:57.914145+00,anotador_339,5774,5,,,buenos_aires_amba,[]
2026-06-01 18:57:07.744185+00,anotador_339,5380,5,,,buenos_aires_amba,[]
2026-06-01 18:57:20.907402+00,anotador_339,1565,4,,,buenos_aires_amba,[]
2026-06-01 18:57:39.866057+00,anotador_339,5580,5,,,buenos_aires_amba,[]
2026-06-01 18:57:56.028342+00,anotador_339,1718,5,,,buenos_aires_amba,[]
2026-06-01 19:22:32.926964+00,anotador_113,9999,2,,,buenos_aires_amba,"[{""pos"":7,""source"":""hyp"",""palabra"":""Tournament""}]"
2026-06-01 19:23:04.298949+00,anotador_113,4981,3,,,buenos_aires_amba,[]
2026-06-01 19:23:16.395426+00,anotador_113,4780,2,,,buenos_aires_amba,"[{""pos"":3,""source"":""prem"",""palabra"":""referencia""},{""pos"":13,""source"":""hyp"",""palabra"":""referencia.""}]"
2026-06-01 19:23:50.34567+00,anotador_113,3433,4,,,buenos_aires_amba,[]
2026-06-01 19:24:06.505363+00,anotador_113,5932,4,,,buenos_aires_amba,[]
2026-06-01 19:24:16.481913+00,anotador_113,5449,4,,,buenos_aires_amba,[]
2026-06-01 19:24:28.319008+00,anotador_113,3813,3,,,buenos_aires_amba,[]
2026-06-01 19:24:53.767634+00,anotador_113,4773,4,,,buenos_aires_amba,[]
2026-06-01 19:25:39.085673+00,anotador_113,2354,4,,,buenos_aires_amba,[]
2026-06-01 19:25:51.914766+00,anotador_113,6278,3,,,buenos_aires_amba,"[{""pos"":4,""source"":""hyp"",""palabra"":""complacidas""},{""pos"":3,""source"":""hyp"",""palabra"":""están""}]"
2026-06-01 19:26:21.021737+00,anotador_113,4957,3,,,buenos_aires_amba,[]
2026-06-01 19:26:27.560431+00,anotador_113,181,2,,,buenos_aires_amba,"[{""pos"":7,""source"":""prem"",""palabra"":""chico""},{""pos"":8,""source"":""prem"",""palabra"":""tornillo""}]"
2026-06-01 19:26:44.429023+00,anotador_086,9999,1,,,buenos_aires_amba,"[{""pos"":1,""source"":""prem"",""palabra"":""chaval""},{""pos"":1,""source"":""hyp"",""palabra"":""Kettering,""},{""pos"":2,""source"":""prem"",""palabra"":""cogió""},{""pos"":8,""source"":""prem"",""palabra"":""piso""},{""pos"":7,""source"":""hyp"",""palabra"":""Tournament""},{""pos"":9,""source"":""hyp"",""palabra"":""Kilimsworth""}]"
2026-06-01 19:27:01.953561+00,anotador_113,5324,3,,,buenos_aires_amba,"[{""pos"":12,""source"":""prem"",""palabra"":""compañía""},{""pos"":11,""source"":""prem"",""palabra"":""la""},{""pos"":13,""source"":""prem"",""palabra"":""con""},{""pos"":14,""source"":""prem"",""palabra"":""la""},{""pos"":16,""source"":""prem"",""palabra"":""estaba""},{""pos"":15,""source"":""prem"",""palabra"":""que""}]"
2026-06-01 19:27:21.854744+00,anotador_086,1304,5,,,buenos_aires_amba,[]
2026-06-01 19:27:33.148212+00,anotador_086,5008,5,,,buenos_aires_amba,[]
2026-06-01 19:27:46.787506+00,anotador_086,3257,5,,,buenos_aires_amba,[]
2026-06-01 19:27:49.254264+00,anotador_306,9999,1,,,,"[{""pos"":1,""source"":""prem"",""palabra"":""chaval""},{""pos"":2,""source"":""prem"",""palabra"":""cogió""},{""pos"":4,""source"":""prem"",""palabra"":""móvil""},{""pos"":1,""source"":""hyp"",""palabra"":""Kettering,""},{""pos"":3,""source"":""hyp"",""palabra"":""Wollongong""},{""pos"":4,""source"":""hyp"",""palabra"":""Bears""},{""pos"":7,""source"":""hyp"",""palabra"":""Tournament""},{""pos"":8,""source"":""hyp"",""palabra"":""of""},{""pos"":9,""source"":""hyp"",""palabra"":""Kilimsworth""}]"
2026-06-01 19:27:57.91972+00,anotador_086,4520,5,,,buenos_aires_amba,[]
2026-06-01 19:28:04.093058+00,anotador_086,7128,4,,,buenos_aires_amba,"[{""pos"":9,""source"":""prem"",""palabra"":""inefables""}]"
2026-06-01 19:28:15.39523+00,anotador_113,6253,4,,,buenos_aires_amba,[]
2026-06-01 19:28:20.65986+00,anotador_086,3747,5,,,buenos_aires_amba,[]
2026-06-01 19:28:28.068353+00,anotador_113,2195,4,,,buenos_aires_amba,[]
2026-06-01 19:28:35.191725+00,anotador_086,6751,5,,,buenos_aires_amba,[]
2026-06-01 19:28:36.495511+00,anotador_113,1616,5,,,buenos_aires_amba,[]
2026-06-01 19:28:39.292855+00,anotador_306,4544,4,,,,"[{""pos"":0,""source"":""prem"",""palabra"":""Split""},{""pos"":1,""source"":""prem"",""palabra"":""Ends,""},{""pos"":0,""source"":""hyp"",""palabra"":""Split""},{""pos"":1,""source"":""hyp"",""palabra"":""Ends""}]"
2026-06-01 19:28:41.732944+00,anotador_086,5134,5,,,buenos_aires_amba,[]
2026-06-01 19:28:49.471574+00,anotador_086,5211,5,,,buenos_aires_amba,[]
2026-06-01 19:28:54.982649+00,anotador_113,2118,3,,,buenos_aires_amba,[]
2026-06-01 19:29:02.592592+00,anotador_086,7280,5,,,buenos_aires_amba,[]
2026-06-01 19:29:06.462742+00,anotador_086,5445,5,,,buenos_aires_amba,[]
2026-06-01 19:29:10.028582+00,anotador_113,3852,3,,,buenos_aires_amba,[]
2026-06-01 19:29:15.123202+00,anotador_086,2489,5,,,buenos_aires_amba,[]
2026-06-01 19:29:15.311579+00,anotador_086,2488,5,,,buenos_aires_amba,[]
2026-06-01 19:29:17.532557+00,anotador_113,1907,4,,,buenos_aires_amba,[]
2026-06-01 19:29:20.926714+00,anotador_086,1969,4,,,buenos_aires_amba,"[{""pos"":5,""source"":""prem"",""palabra"":""barandilla,""}]"
2026-06-01 19:29:27.457093+00,anotador_306,2932,5,,,,[]
2026-06-01 19:29:35.439559+00,anotador_086,1904,5,,,buenos_aires_amba,[]
2026-06-01 19:29:38.978921+00,anotador_086,4571,3,,,buenos_aires_amba,"[{""pos"":5,""source"":""prem"",""palabra"":""harapos""},{""pos"":10,""source"":""prem"",""palabra"":""peyorativos""},{""pos"":27,""source"":""prem"",""palabra"":""currículos""}]"
2026-06-01 19:29:41.434053+00,anotador_113,4100,3,,,buenos_aires_amba,[]
2026-06-01 19:29:42.213136+00,anotador_306,7188,5,,,,[]
2026-06-01 19:29:49.986937+00,anotador_306,2924,5,,,,[]
2026-06-01 19:30:06.543897+00,anotador_086,3442,5,,,buenos_aires_amba,[]
2026-06-01 19:30:07.706706+00,anotador_306,2122,4,,,,"[{""pos"":6,""source"":""hyp"",""palabra"":""alocados""}]"
2026-06-01 19:30:14.576402+00,anotador_086,1260,5,,,buenos_aires_amba,[]
2026-06-01 19:30:28.991773+00,anotador_306,6404,5,,,,[]
2026-06-01 19:30:29.437798+00,anotador_086,2155,5,,,buenos_aires_amba,[]
2026-06-01 19:30:42.487102+00,anotador_306,4499,5,,,,[]
2026-06-01 19:31:04.821898+00,anotador_306,2114,5,,,,[]
2026-06-01 19:31:10.498217+00,anotador_306,5022,5,,,,[]
2026-06-01 19:31:18.381368+00,anotador_306,4515,4,,,,"[{""pos"":16,""source"":""prem"",""palabra"":""pastel""}]"
2026-06-01 19:31:32.708638+00,anotador_306,4941,4,,,,"[{""pos"":7,""source"":""prem"",""palabra"":""periódicos""}]"
2026-06-01 19:31:42.612208+00,anotador_306,2345,3,,,,"[{""pos"":1,""source"":""prem"",""palabra"":""telesilla""},{""pos"":1,""source"":""hyp"",""palabra"":""telesilla""}]"
2026-06-01 19:31:54.341561+00,anotador_306,5420,5,,,,[]
2026-06-01 19:32:04.90881+00,anotador_306,1750,5,,,,[]
2026-06-01 19:32:17.608492+00,anotador_306,7400,5,,,,[]
2026-06-01 19:32:29.030236+00,anotador_306,6478,5,,,,[]
2026-06-01 19:48:44.70444+00,anotador_162,9999,1,,,buenos_aires_amba,[]
2026-06-01 19:48:49.618178+00,anotador_162,3234,5,,,buenos_aires_amba,[]
2026-06-01 19:48:59.131755+00,anotador_162,3456,5,,,buenos_aires_amba,[]
2026-06-01 19:49:08.825696+00,anotador_162,2549,5,,,buenos_aires_amba,[]
2026-06-01 19:49:20.706161+00,anotador_162,3000,5,,,buenos_aires_amba,[]
2026-06-01 19:49:30.041235+00,anotador_162,5503,5,,,buenos_aires_amba,[]
2026-06-01 19:49:36.416246+00,anotador_162,3889,5,,,buenos_aires_amba,[]
2026-06-01 19:49:41.423105+00,anotador_162,1679,5,,,buenos_aires_amba,[]
2026-06-01 19:49:53.922481+00,anotador_162,5550,5,,,buenos_aires_amba,[]
2026-06-01 19:50:01.781804+00,anotador_162,7459,5,,,buenos_aires_amba,[]
2026-06-01 19:50:07.51686+00,anotador_162,3039,5,,,buenos_aires_amba,[]
2026-06-01 19:50:13.054588+00,anotador_162,5752,5,,,buenos_aires_amba,[]
2026-06-01 19:50:20.193186+00,anotador_162,2681,5,,,buenos_aires_amba,[]
